MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,VBTYP_V,RFMNG,RFWRT,WAERS,ERDAT,ERZET,VRKME
100,1000000275,000010,8000000275,000010,J,C,121.0,25804.46,USD,2024-04-18,100000,EA
100,8000000275,000010,9000000275,000010,M,J,121.0,25804.46,USD,2024-04-23,110000,EA
100,1000000276,000010,8000000276,000010,J,C,164.0,53762.48,USD,2024-05-19,100000,EA
100,8000000276,000010,9000000276,000010,M,J,164.0,53762.48,USD,2024-05-23,110000,EA
100,1000000277,000010,8000000277,000010,J,C,85.0,77945.0,USD,2024-02-02,100000,EA
100,8000000277,000010,9000000277,000010,M,J,85.0,77945.0,USD,2024-02-04,110000,EA
100,1000000278,000010,8000000278,000010,J,C,83.0,109727.66,USD,2024-03-21,100000,EA
100,8000000278,000010,9000000278,000010,M,J,83.0,109727.66,USD,2024-03-25,110000,EA
100,1000000279,000010,8000000279,000010,J,C,197.0,217850.48,USD,2024-03-10,100000,EA
100,8000000279,000010,9000000279,000010,M,J,197.0,217850.48,USD,2024-03-11,110000,EA
100,1000000280,000010,8000000280,000010,J,C,56.0,58753.52,USD,2024-03-02,100000,EA
100,8000000280,000010,9000000280,000010,M,J,56.0,58753.52,USD,2024-03-07,110000,EA
100,1000000281,000010,8000000281,000010,J,C,75.0,129994.5,USD,2024-04-29,100000,EA
100,8000000281,000010,9000000281,000010,M,J,75.0,129994.5,USD,2024-04-30,110000,EA
100,1000000282,000010,8000000282,000010,J,C,88.0,134478.08,USD,2024-07-27,100000,EA
100,8000000282,000010,9000000282,000010,M,J,88.0,134478.08,USD,2024-08-01,110000,EA
100,1000000283,000010,8000000283,000010,J,C,61.0,98557.09,USD,2024-08-15,100000,EA
100,8000000283,000010,9000000283,000010,M,J,61.0,98557.09,USD,2024-08-18,110000,EA
100,1000000284,000010,8000000284,000010,J,C,27.0,53450.55,USD,2024-03-12,100000,EA
100,1000000284,000020,8000000284,000020,J,C,25.0,19992.25,USD,2024-03-12,100000,EA
100,8000000284,000010,9000000284,000010,M,J,27.0,53450.55,USD,2024-03-17,110000,EA
100,8000000284,000020,9000000284,000020,M,J,25.0,19992.25,USD,2024-03-17,110000,EA
100,1000000285,000010,8000000285,000010,J,C,158.0,227550.02,USD,2024-07-26,100000,EA
100,1000000285,000020,8000000285,000020,J,C,110.0,158945.6,USD,2024-07-26,100000,EA
100,8000000285,000010,9000000285,000010,M,J,158.0,227550.02,USD,2024-07-27,110000,EA
100,8000000285,000020,9000000285,000020,M,J,110.0,158945.6,USD,2024-07-27,110000,EA
100,1000000286,000010,8000000286,000010,J,C,75.0,25483.5,USD,2024-03-05,100000,EA
100,1000000286,000020,8000000286,000020,J,C,91.0,157392.69,USD,2024-03-05,100000,EA
100,8000000286,000010,9000000286,000010,M,J,75.0,25483.5,USD,2024-03-07,110000,EA
100,8000000286,000020,9000000286,000020,M,J,91.0,157392.69,USD,2024-03-07,110000,EA
100,1000000287,000010,8000000287,000010,J,C,161.0,318348.52,USD,2024-03-02,100000,EA
100,1000000287,000020,8000000287,000020,J,C,40.0,71064.0,USD,2024-03-02,100000,EA
100,1000000288,000010,8000000288,000010,J,C,199.0,27525.68,USD,2024-10-06,100000,EA
100,8000000288,000010,9000000288,000010,M,J,199.0,27525.68,USD,2024-10-08,110000,EA
100,1000000289,000010,8000000289,000010,J,C,165.0,258668.85,USD,2024-02-28,100000,EA
100,8000000289,000010,9000000289,000010,M,J,165.0,258668.85,USD,2024-02-29,110000,EA
100,1000000290,000010,8000000290,000010,J,C,105.0,193335.45,USD,2024-06-03,100000,EA
100,8000000290,000010,9000000290,000010,M,J,105.0,193335.45,USD,2024-06-09,110000,EA
100,1000000291,000010,8000000291,000010,J,C,75.0,29262.0,USD,2024-06-20,100000,EA
100,1000000291,000020,8000000291,000020,J,C,32.0,35440.32,USD,2024-06-20,100000,EA
100,8000000291,000010,9000000291,000010,M,J,75.0,29262.0,USD,2024-06-24,110000,EA
100,8000000291,000020,9000000291,000020,M,J,32.0,35440.32,USD,2024-06-24,110000,EA
100,1000000292,000010,8000000292,000010,J,C,81.0,153196.92,USD,2024-08-16,100000,EA
100,8000000292,000010,9000000292,000010,M,J,81.0,153196.92,USD,2024-08-19,110000,EA
100,1000000293,000010,8000000293,000010,J,C,21.0,29971.83,USD,2024-01-25,100000,EA
100,1000000293,000020,8000000293,000020,J,C,34.0,54250.06,USD,2024-01-25,100000,EA
100,8000000293,000010,9000000293,000010,M,J,21.0,29971.83,USD,2024-01-26,110000,EA
100,8000000293,000020,9000000293,000020,M,J,34.0,54250.06,USD,2024-01-26,110000,EA
100,1000000294,000010,8000000294,000010,J,C,184.0,210668.96,USD,2024-06-13,100000,EA
100,1000000294,000020,8000000294,000020,J,C,70.0,114857.4,USD,2024-06-13,100000,EA
100,8000000294,000010,9000000294,000010,M,J,184.0,210668.96,USD,2024-06-18,110000,EA
100,8000000294,000020,9000000294,000020,M,J,70.0,114857.4,USD,2024-06-18,110000,EA
100,1000000295,000010,8000000295,000010,J,C,36.0,12868.2,USD,2024-03-25,100000,EA
100,8000000295,000010,9000000295,000010,M,J,36.0,12868.2,USD,2024-03-29,110000,EA
100,1000000296,000010,8000000296,000010,J,C,157.0,287003.85,USD,2024-05-07,100000,EA
100,8000000296,000010,9000000296,000010,M,J,157.0,287003.85,USD,2024-05-10,110000,EA
100,1000000297,000010,8000000297,000010,J,C,103.0,68338.44,USD,2024-10-19,100000,EA
100,1000000297,000020,8000000297,000020,J,C,186.0,59445.6,USD,2024-10-19,100000,EA
100,8000000297,000010,9000000297,000010,M,J,103.0,68338.44,USD,2024-10-21,110000,EA
100,8000000297,000020,9000000297,000020,M,J,186.0,59445.6,USD,2024-10-21,110000,EA
100,1000000298,000010,8000000298,000010,J,C,17.0,26647.67,USD,2024-02-01,100000,EA
100,1000000298,000020,8000000298,000020,J,C,104.0,129198.16,USD,2024-02-01,100000,EA
100,8000000298,000010,9000000298,000010,M,J,17.0,26647.67,USD,2024-02-04,110000,EA
100,8000000298,000020,9000000298,000020,M,J,104.0,129198.16,USD,2024-02-04,110000,EA
100,1000000299,000010,8000000299,000010,J,C,75.0,63932.25,USD,2024-09-28,100000,EA
100,1000000300,000010,8000000300,000010,J,C,158.0,58044.46,USD,2024-08-19,100000,EA
100,8000000300,000010,9000000300,000010,M,J,158.0,58044.46,USD,2024-08-23,110000,EA
100,1000000301,000010,8000000301,000010,J,C,88.0,44183.92,USD,2024-08-05,100000,EA
100,1000000301,000020,8000000301,000020,J,C,61.0,22400.42,USD,2024-08-05,100000,EA
100,8000000301,000010,9000000301,000010,M,J,88.0,44183.92,USD,2024-08-09,110000,EA
100,8000000301,000020,9000000301,000020,M,J,61.0,22400.42,USD,2024-08-09,110000,EA
100,1000000302,000010,8000000302,000010,J,C,175.0,139252.75,USD,2024-04-09,100000,EA
100,8000000302,000010,9000000302,000010,M,J,175.0,139252.75,USD,2024-04-11,110000,EA
100,1000000303,000010,8000000303,000010,J,C,90.0,36296.1,USD,2024-03-12,100000,EA
100,8000000303,000010,9000000303,000010,M,J,90.0,36296.1,USD,2024-03-15,110000,EA
100,1000000304,000010,8000000304,000010,J,C,112.0,87207.68,USD,2024-06-10,100000,EA
100,8000000304,000010,9000000304,000010,M,J,112.0,87207.68,USD,2024-06-11,110000,EA
100,1000000305,000010,8000000305,000010,J,C,27.0,17634.78,USD,2024-10-11,100000,EA
100,8000000305,000010,9000000305,000010,M,J,27.0,17634.78,USD,2024-10-12,110000,EA
100,1000000306,000010,8000000306,000010,J,C,45.0,5459.85,USD,2024-04-30,100000,EA
100,8000000306,000010,9000000306,000010,M,J,45.0,5459.85,USD,2024-05-03,110000,EA
100,1000000307,000010,8000000307,000010,J,C,15.0,16750.05,USD,2024-05-04,100000,EA
100,8000000307,000010,9000000307,000010,M,J,15.0,16750.05,USD,2024-05-09,110000,EA
100,1000000308,000010,8000000308,000010,J,C,110.0,185576.6,USD,2024-06-08,100000,EA
100,8000000308,000010,9000000308,000010,M,J,110.0,185576.6,USD,2024-06-13,110000,EA
100,1000000309,000010,8000000309,000010,J,C,110.0,89646.7,USD,2024-09-23,100000,EA
100,8000000309,000010,9000000309,000010,M,J,131.0,106761.07,USD,2024-09-28,110000,EA
100,1000000310,000010,8000000310,000010,J,C,169.0,48546.94,USD,2024-05-09,100000,EA
100,1000000310,000020,8000000310,000020,J,C,90.0,74763.0,USD,2024-05-09,100000,EA
100,8000000310,000010,9000000310,000010,M,J,169.0,48546.94,USD,2024-05-14,110000,EA
100,8000000310,000020,9000000310,000020,M,J,90.0,74763.0,USD,2024-05-14,110000,EA
100,1000000311,000010,8000000311,000010,J,C,25.0,25419.5,USD,2024-09-09,100000,EA
100,1000000312,000010,8000000312,000010,J,C,167.0,196724.33,USD,2024-05-14,100000,EA
100,8000000312,000010,9000000312,000010,M,J,161.0,189656.39,USD,2024-05-16,110000,EA
100,1000000313,000010,8000000313,000010,J,C,73.0,138198.49,USD,2024-08-13,100000,EA
100,8000000313,000010,9000000313,000010,M,J,73.0,138198.49,USD,2024-08-18,110000,EA
100,1000000314,000010,8000000314,000010,J,C,107.0,114660.13,USD,2024-04-05,100000,EA
100,8000000314,000010,9000000314,000010,M,J,107.0,114660.13,USD,2024-04-09,110000,EA
100,1000000315,000010,8000000315,000010,J,C,31.0,16837.34,USD,2024-02-03,100000,EA
100,8000000315,000010,9000000315,000010,M,J,31.0,16837.34,USD,2024-02-04,110000,EA
100,1000000316,000010,8000000316,000010,J,C,91.0,164617.18,USD,2024-05-21,100000,EA
100,8000000316,000010,9000000316,000010,M,J,68.0,123010.64,USD,2024-05-23,110000,EA
100,1000000317,000010,8000000317,000010,J,C,52.0,25421.76,USD,2024-04-02,100000,EA
100,1000000317,000020,8000000317,000020,J,C,66.0,92112.9,USD,2024-04-02,100000,EA
100,8000000317,000010,9000000317,000010,M,J,52.0,25421.76,USD,2024-04-04,110000,EA
100,8000000317,000020,9000000317,000020,M,J,66.0,92112.9,USD,2024-04-04,110000,EA
100,1000000318,000010,8000000318,000010,J,C,187.0,351124.29,USD,2024-10-02,100000,EA
100,8000000318,000010,9000000318,000010,M,J,187.0,351124.29,USD,2024-10-07,110000,EA
100,1000000319,000010,8000000319,000010,J,C,54.0,33593.94,USD,2024-10-03,100000,EA
100,8000000319,000010,9000000319,000010,M,J,54.0,33593.94,USD,2024-10-07,110000,EA
100,1000000320,000010,8000000320,000010,J,C,71.0,87853.98,USD,2024-09-26,100000,EA
100,1000000320,000020,8000000320,000020,J,C,83.0,148052.91,USD,2024-09-26,100000,EA
100,8000000320,000010,9000000320,000010,M,J,71.0,87853.98,USD,2024-10-01,110000,EA
100,8000000320,000020,9000000320,000020,M,J,83.0,148052.91,USD,2024-10-01,110000,EA
100,1000000321,000010,8000000321,000010,J,C,192.0,198756.48,USD,2024-08-20,100000,EA
100,8000000321,000010,9000000321,000010,M,J,192.0,198756.48,USD,2024-08-21,110000,EA
100,1000000322,000010,8000000322,000010,J,C,21.0,18929.4,USD,2024-06-23,100000,EA
100,8000000322,000010,9000000322,000010,M,J,21.0,18929.4,USD,2024-06-24,110000,EA
100,1000000323,000010,8000000323,000010,J,C,34.0,24776.14,USD,2024-07-01,100000,EA
100,1000000323,000020,8000000323,000020,J,C,20.0,26369.6,USD,2024-07-01,100000,EA
100,8000000323,000010,9000000323,000010,M,J,34.0,24776.14,USD,2024-07-02,110000,EA
100,8000000323,000020,9000000323,000020,M,J,20.0,26369.6,USD,2024-07-02,110000,EA
100,1000000324,000010,8000000324,000010,J,C,176.0,192169.12,USD,2024-02-19,100000,EA
100,1000000324,000020,8000000324,000020,J,C,65.0,18261.75,USD,2024-02-19,100000,EA
100,8000000324,000010,9000000324,000010,M,J,176.0,192169.12,USD,2024-02-23,110000,EA
100,8000000324,000020,9000000324,000020,M,J,65.0,18261.75,USD,2024-02-23,110000,EA
100,1000000325,000010,8000000325,000010,J,C,165.0,298353.0,USD,2024-05-09,100000,EA
100,8000000325,000010,9000000325,000010,M,J,165.0,298353.0,USD,2024-05-11,110000,EA
100,1000000326,000010,8000000326,000010,J,C,2.0,535.24,USD,2024-08-24,100000,EA
100,8000000326,000010,9000000326,000010,M,J,2.0,535.24,USD,2024-08-27,110000,EA
100,1000000327,000010,8000000327,000010,J,C,141.0,223657.02,USD,2024-06-01,100000,EA
100,1000000328,000010,8000000328,000010,J,C,10.0,12274.9,USD,2024-03-18,100000,EA
100,8000000328,000010,9000000328,000010,M,J,10.0,12274.9,USD,2024-03-19,110000,EA
100,1000000329,000010,8000000329,000010,J,C,30.0,29122.2,USD,2024-06-03,100000,EA
100,8000000329,000010,9000000329,000010,M,J,30.0,29122.2,USD,2024-06-08,110000,EA
100,1000000330,000010,8000000330,000010,J,C,184.0,329716.96,USD,2024-10-05,100000,EA
100,8000000330,000010,9000000330,000010,M,J,184.0,329716.96,USD,2024-10-10,110000,EA
100,1000000331,000010,8000000331,000010,J,C,75.0,49368.0,USD,2024-05-10,100000,EA
100,8000000331,000010,9000000331,000010,M,J,75.0,49368.0,USD,2024-05-11,110000,EA
100,1000000332,000010,8000000332,000010,J,C,189.0,168376.32,USD,2024-03-29,100000,EA
100,8000000332,000010,9000000332,000010,M,J,189.0,168376.32,USD,2024-03-30,110000,EA
100,1000000333,000010,8000000333,000010,J,C,38.0,64307.78,USD,2024-08-16,100000,EA
100,8000000333,000010,9000000333,000010,M,J,38.0,64307.78,USD,2024-08-17,110000,EA
100,1000000336,000010,8000000336,000010,J,C,195.0,294654.75,USD,2024-02-19,100000,EA
100,1000000337,000010,8000000337,000010,J,C,11.0,2374.46,USD,2024-04-05,100000,EA
100,8000000337,000010,9000000337,000010,M,J,17.0,3669.62,USD,2024-04-09,110000,EA
100,1000000338,000010,8000000338,000010,J,C,161.0,111648.67,USD,2024-07-18,100000,EA
100,8000000338,000010,9000000338,000010,M,J,161.0,111648.67,USD,2024-07-20,110000,EA
100,1000000339,000010,8000000339,000010,J,C,185.0,257027.9,USD,2024-10-04,100000,EA
100,8000000339,000010,9000000339,000010,M,J,185.0,257027.9,USD,2024-10-06,110000,EA
100,1000000340,000010,8000000340,000010,J,C,5.0,7912.7,USD,2024-04-24,100000,EA
100,1000000340,000020,8000000340,000020,J,C,199.0,354172.24,USD,2024-04-24,100000,EA
100,1000000341,000010,8000000341,000010,J,C,129.0,194935.77,USD,2024-03-29,100000,EA
100,1000000342,000010,8000000342,000010,J,C,166.0,50309.62,USD,2024-05-24,100000,EA
100,8000000342,000010,9000000342,000010,M,J,166.0,50309.62,USD,2024-05-27,110000,EA
100,1000000343,000010,8000000343,000010,J,C,125.0,17053.75,USD,2024-01-25,100000,EA
100,8000000343,000010,9000000343,000010,M,J,125.0,17053.75,USD,2024-01-29,110000,EA
100,1000000344,000010,8000000344,000010,J,C,112.0,96770.24,USD,2024-03-03,100000,EA
100,1000000345,000010,8000000345,000010,J,C,97.0,143397.04,USD,2024-03-20,100000,EA
100,8000000345,000010,9000000345,000010,M,J,87.0,128613.84,USD,2024-03-25,110000,EA
100,1000000346,000010,8000000346,000010,J,C,194.0,300886.24,USD,2024-07-30,100000,EA
100,8000000346,000010,9000000346,000010,M,J,194.0,300886.24,USD,2024-07-31,110000,EA
100,1000000347,000010,8000000347,000010,J,C,102.0,154566.72,USD,2024-04-09,100000,EA
100,1000000348,000010,8000000348,000010,J,C,83.0,87046.25,USD,2024-05-26,100000,EA
100,1000000348,000020,8000000348,000020,J,C,47.0,77571.62,USD,2024-05-26,100000,EA
100,8000000348,000010,9000000348,000010,M,J,83.0,87046.25,USD,2024-05-27,110000,EA
100,8000000348,000020,9000000348,000020,M,J,47.0,77571.62,USD,2024-05-27,110000,EA
100,1000000349,000010,8000000349,000010,J,C,41.0,75863.12,USD,2024-06-07,100000,EA
100,8000000349,000010,9000000349,000010,M,J,41.0,75863.12,USD,2024-06-13,110000,EA
100,1000000350,000010,8000000350,000010,J,C,24.0,42552.0,USD,2024-07-07,100000,EA
100,8000000350,000010,9000000350,000010,M,J,35.0,62055.0,USD,2024-07-08,110000,EA
100,1000000351,000010,8000000351,000010,J,C,15.0,8055.45,USD,2024-06-04,100000,EA
100,8000000351,000010,9000000351,000010,M,J,15.0,8055.45,USD,2024-06-06,110000,EA
100,1000000352,000010,8000000352,000010,J,C,23.0,14015.74,USD,2024-03-04,100000,EA
100,8000000352,000010,9000000352,000010,M,J,17.0,10359.46,USD,2024-03-06,110000,EA
100,1000000353,000010,8000000353,000010,J,C,143.0,27955.07,USD,2024-05-03,100000,EA
100,8000000353,000010,9000000353,000010,M,J,143.0,27955.07,USD,2024-05-08,110000,EA
100,1000000354,000010,8000000354,000010,J,C,135.0,256066.65,USD,2024-09-09,100000,EA
100,8000000354,000010,9000000354,000010,M,J,135.0,256066.65,USD,2024-09-10,110000,EA
100,1000000355,000010,8000000355,000010,J,C,16.0,1582.88,USD,2024-05-23,100000,EA
100,1000000355,000020,8000000355,000020,J,C,68.0,135253.36,USD,2024-05-23,100000,EA
100,8000000355,000010,9000000355,000010,M,J,18.0,1780.74,USD,2024-05-28,110000,EA
100,8000000355,000020,9000000355,000020,M,J,82.0,163099.64,USD,2024-05-28,110000,EA
100,1000000356,000010,8000000356,000010,J,C,33.0,19725.75,USD,2024-08-20,100000,EA
100,1000000356,000020,8000000356,000020,J,C,48.0,93337.44,USD,2024-08-20,100000,EA
100,8000000356,000010,9000000356,000010,M,J,33.0,19725.75,USD,2024-08-21,110000,EA
100,8000000356,000020,9000000356,000020,M,J,48.0,93337.44,USD,2024-08-21,110000,EA
100,1000000357,000010,8000000357,000010,J,C,145.0,14890.05,USD,2024-09-09,100000,EA
100,8000000357,000010,9000000357,000010,M,J,145.0,14890.05,USD,2024-09-14,110000,EA
100,1000000358,000010,8000000358,000010,J,C,183.0,16369.35,USD,2024-10-19,100000,EA
100,1000000358,000020,8000000358,000020,J,C,166.0,178871.64,USD,2024-10-19,100000,EA
100,8000000358,000010,9000000358,000010,M,J,183.0,16369.35,USD,2024-10-21,110000,EA
100,8000000358,000020,9000000358,000020,M,J,166.0,178871.64,USD,2024-10-21,110000,EA
100,1000000359,000010,8000000359,000010,J,C,170.0,245320.2,USD,2024-08-31,100000,EA
100,1000000359,000020,8000000359,000020,J,C,39.0,55476.33,USD,2024-08-31,100000,EA
100,8000000359,000010,9000000359,000010,M,J,170.0,245320.2,USD,2024-09-04,110000,EA
100,8000000359,000020,9000000359,000020,M,J,39.0,55476.33,USD,2024-09-04,110000,EA
100,1000000360,000010,8000000360,000010,J,C,135.0,214412.4,USD,2024-01-31,100000,EA
100,8000000360,000010,9000000360,000010,M,J,135.0,214412.4,USD,2024-02-03,110000,EA
100,1000000361,000010,8000000361,000010,J,C,184.0,254711.2,USD,2024-07-01,100000,EA
100,1000000362,000010,8000000362,000010,J,C,92.0,67112.16,USD,2024-01-20,100000,EA
100,8000000362,000010,9000000362,000010,M,J,92.0,67112.16,USD,2024-01-22,110000,EA
100,1000000363,000010,8000000363,000010,J,C,66.0,68195.16,USD,2024-04-17,100000,EA
100,1000000363,000020,8000000363,000020,J,C,65.0,55749.2,USD,2024-04-17,100000,EA
100,8000000363,000010,9000000363,000010,M,J,66.0,68195.16,USD,2024-04-18,110000,EA
100,8000000363,000020,9000000363,000020,M,J,65.0,55749.2,USD,2024-04-18,110000,EA
100,1000000364,000010,8000000364,000010,J,C,11.0,1374.12,USD,2024-09-14,100000,EA
100,8000000364,000010,9000000364,000010,M,J,14.0,1748.88,USD,2024-09-16,110000,EA
100,1000000365,000010,8000000365,000010,J,C,91.0,169932.49,USD,2024-09-02,100000,EA
100,8000000365,000010,9000000365,000010,M,J,136.0,253965.04,USD,2024-09-06,110000,EA
100,1000000366,000010,8000000366,000010,J,C,35.0,10688.3,USD,2024-05-27,100000,EA
100,1000000366,000020,8000000366,000020,J,C,72.0,31478.4,USD,2024-05-27,100000,EA
100,8000000366,000010,9000000366,000010,M,J,35.0,10688.3,USD,2024-05-29,110000,EA
100,8000000366,000020,9000000366,000020,M,J,72.0,31478.4,USD,2024-05-29,110000,EA
100,1000000367,000010,8000000367,000010,J,C,168.0,165627.84,USD,2024-06-24,100000,EA
100,8000000367,000010,9000000367,000010,M,J,168.0,165627.84,USD,2024-06-28,110000,EA
100,1000000370,000010,8000000370,000010,J,C,27.0,32982.66,USD,2024-10-17,100000,EA
100,8000000370,000010,9000000370,000010,M,J,27.0,32982.66,USD,2024-10-21,110000,EA
100,1000000371,000010,8000000371,000010,J,C,80.0,37429.6,USD,2024-05-11,100000,EA
100,8000000371,000010,9000000371,000010,M,J,80.0,37429.6,USD,2024-05-16,110000,EA
100,1000000372,000010,8000000372,000010,J,C,62.0,34348.62,USD,2024-07-25,100000,EA
100,8000000372,000010,9000000372,000010,M,J,62.0,34348.62,USD,2024-07-29,110000,EA
100,1000000373,000010,8000000373,000010,J,C,18.0,29944.26,USD,2024-06-09,100000,EA
100,8000000373,000010,9000000373,000010,M,J,18.0,29944.26,USD,2024-06-13,110000,EA
100,1000000374,000010,8000000374,000010,J,C,167.0,277124.81,USD,2024-08-09,100000,EA
100,8000000374,000010,9000000374,000010,M,J,167.0,277124.81,USD,2024-08-14,110000,EA
100,1000000375,000010,8000000375,000010,J,C,105.0,159548.55,USD,2024-03-05,100000,EA
100,1000000375,000020,8000000375,000020,J,C,117.0,214797.96,USD,2024-03-05,100000,EA
100,8000000375,000010,9000000375,000010,M,J,105.0,159548.55,USD,2024-03-06,110000,EA
100,8000000375,000020,9000000375,000020,M,J,117.0,214797.96,USD,2024-03-06,110000,EA
100,1000000376,000010,8000000376,000010,J,C,89.0,35131.86,USD,2024-02-19,100000,EA
100,8000000376,000010,9000000376,000010,M,J,89.0,35131.86,USD,2024-02-24,110000,EA
100,1000000377,000010,8000000377,000010,J,C,2.0,3651.46,USD,2024-07-14,100000,EA
100,8000000377,000010,9000000377,000010,M,J,2.0,3651.46,USD,2024-07-19,110000,EA
100,1000000378,000010,8000000378,000010,J,C,144.0,262618.56,USD,2024-04-17,100000,EA
100,1000000378,000020,8000000378,000020,J,C,161.0,305265.66,USD,2024-04-17,100000,EA
100,1000000379,000010,8000000379,000010,J,C,185.0,82014.2,USD,2024-03-15,100000,EA
100,8000000379,000010,9000000379,000010,M,J,185.0,82014.2,USD,2024-03-16,110000,EA
100,1000000380,000010,8000000380,000010,J,C,31.0,57681.39,USD,2024-08-10,100000,EA
100,1000000381,000010,8000000381,000010,J,C,117.0,199405.44,USD,2024-10-19,100000,EA
100,8000000381,000010,9000000381,000010,M,J,117.0,199405.44,USD,2024-10-22,110000,EA
100,1000000382,000010,8000000382,000010,J,C,13.0,25808.12,USD,2024-02-16,100000,EA
100,1000000383,000010,8000000383,000010,J,C,89.0,29971.64,USD,2024-09-17,100000,EA
100,1000000384,000010,8000000384,000010,J,C,22.0,24710.4,USD,2024-06-10,100000,EA
100,8000000384,000010,9000000384,000010,M,J,19.0,21340.8,USD,2024-06-15,110000,EA
100,1000000385,000010,8000000385,000010,J,C,193.0,139116.33,USD,2024-01-30,100000,EA
100,1000000386,000010,8000000386,000010,J,C,197.0,25956.72,USD,2024-07-27,100000,EA
100,1000000386,000020,8000000386,000020,J,C,93.0,71428.65,USD,2024-07-27,100000,EA
100,8000000386,000010,9000000386,000010,M,J,197.0,25956.72,USD,2024-08-01,110000,EA
100,8000000386,000020,9000000386,000020,M,J,93.0,71428.65,USD,2024-08-01,110000,EA
100,1000000387,000010,8000000387,000010,J,C,114.0,175300.08,USD,2024-07-31,100000,EA
100,1000000387,000020,8000000387,000020,J,C,52.0,97153.16,USD,2024-07-31,100000,EA
100,8000000387,000010,9000000387,000010,M,J,114.0,175300.08,USD,2024-08-05,110000,EA
100,8000000387,000020,9000000387,000020,M,J,52.0,97153.16,USD,2024-08-05,110000,EA
100,1000000388,000010,8000000388,000010,J,C,18.0,13880.52,USD,2024-03-18,100000,EA
100,8000000388,000010,9000000388,000010,M,J,18.0,13880.52,USD,2024-03-21,110000,EA
100,1000000389,000010,8000000389,000010,J,C,191.0,346065.26,USD,2024-11-02,100000,EA
100,8000000389,000010,9000000389,000010,M,J,191.0,346065.26,USD,2024-11-03,110000,EA
100,1000000390,000010,8000000390,000010,J,C,11.0,628.1,USD,2024-04-27,100000,EA
100,8000000390,000010,9000000390,000010,M,J,11.0,628.1,USD,2024-04-28,110000,EA
100,1000000391,000010,8000000391,000010,J,C,30.0,42608.1,USD,2024-04-08,100000,EA
100,1000000391,000020,8000000391,000020,J,C,58.0,50410.7,USD,2024-04-08,100000,EA
100,8000000391,000010,9000000391,000010,M,J,37.0,52549.99,USD,2024-04-10,110000,EA
100,8000000391,000020,9000000391,000020,M,J,54.0,46934.1,USD,2024-04-10,110000,EA
100,1000000392,000010,8000000392,000010,J,C,35.0,49355.25,USD,2024-07-10,100000,EA
100,8000000392,000010,9000000392,000010,M,J,35.0,49355.25,USD,2024-07-12,110000,EA
100,1000000393,000010,8000000393,000010,J,C,89.0,78343.14,USD,2024-04-12,100000,EA
100,1000000393,000020,8000000393,000020,J,C,62.0,42711.8,USD,2024-04-12,100000,EA
100,8000000393,000010,9000000393,000010,M,J,89.0,78343.14,USD,2024-04-17,110000,EA
100,8000000393,000020,9000000393,000020,M,J,62.0,42711.8,USD,2024-04-17,110000,EA
100,1000000395,000010,8000000395,000010,J,C,192.0,301991.04,USD,2024-07-06,100000,EA
100,8000000395,000010,9000000395,000010,M,J,192.0,301991.04,USD,2024-07-09,110000,EA
100,1000000396,000010,8000000396,000010,J,C,106.0,47859.0,USD,2024-07-15,100000,EA
100,8000000396,000010,9000000396,000010,M,J,106.0,47859.0,USD,2024-07-18,110000,EA
100,1000000397,000010,8000000397,000010,J,C,195.0,281741.85,USD,2024-01-25,100000,EA
100,1000000397,000020,8000000397,000020,J,C,21.0,12031.32,USD,2024-01-25,100000,EA
100,8000000397,000010,9000000397,000010,M,J,195.0,281741.85,USD,2024-01-30,110000,EA
100,8000000397,000020,9000000397,000020,M,J,21.0,12031.32,USD,2024-01-30,110000,EA
100,1000000398,000010,8000000398,000010,J,C,21.0,6793.92,USD,2024-04-24,100000,EA
100,8000000398,000010,9000000398,000010,M,J,21.0,6793.92,USD,2024-04-27,110000,EA
100,1000000399,000010,8000000399,000010,J,C,70.0,110880.7,USD,2024-05-10,100000,EA
100,8000000399,000010,9000000399,000010,M,J,70.0,110880.7,USD,2024-05-15,110000,EA
100,1000000400,000010,8000000400,000010,J,C,19.0,10106.67,USD,2024-07-13,100000,EA
100,8000000400,000010,9000000400,000010,M,J,19.0,10106.67,USD,2024-07-16,110000,EA
100,1000000401,000010,8000000401,000010,J,C,123.0,96060.54,USD,2024-03-15,100000,EA
100,1000000402,000010,8000000402,000010,J,C,111.0,63472.02,USD,2024-03-20,100000,EA
100,8000000402,000010,9000000402,000010,M,J,111.0,63472.02,USD,2024-03-24,110000,EA
100,1000000403,000010,8000000403,000010,J,C,1.0,553.3,USD,2024-07-01,100000,EA
100,8000000403,000010,9000000403,000010,M,J,2.0,1106.6,USD,2024-07-03,110000,EA
100,1000000404,000010,8000000404,000010,J,C,14.0,22055.32,USD,2024-06-10,100000,EA
100,1000000404,000020,8000000404,000020,J,C,41.0,22700.47,USD,2024-06-10,100000,EA
100,1000000405,000010,8000000405,000010,J,C,171.0,52305.48,USD,2024-04-07,100000,EA
100,8000000405,000010,9000000405,000010,M,J,171.0,52305.48,USD,2024-04-13,110000,EA
100,1000000406,000010,8000000406,000010,J,C,10.0,16819.3,USD,2024-02-01,100000,EA
100,1000000406,000020,8000000406,000020,J,C,191.0,318278.58,USD,2024-02-01,100000,EA
100,8000000406,000010,9000000406,000010,M,J,10.0,16819.3,USD,2024-02-03,110000,EA
