MANDT,VBELN,ERDAT,ERZET,ERNAM,ANGDT,BNDDT,AUDAT,VBTYP,AUART,AUGRU,NETWR,WAERK,VKORG,VTWEG,SPART,VKGRP,VKBUR,KNUMV,VDATU,KUNNR,LIFSK,FAKSK,BUKRS_VF,AEDAT,BSTNK,BSTDK,VSART,OBJNR,KKBER,VSBED
100,1000000217,2024-08-06,08:00:00,SALEUSER3,,,2024-08-06,C,OR,,110675.4,USD,1000,10,0,100,1000,5700000217,2024-08-17,C00015,2.0,,1000,2024-08-06,CUST-PO-000217,2024-08-06,1,OR1000000217      ,2000,4.0
100,1000000218,2024-09-29,08:00:00,SALEUSER3,,,2024-09-29,C,OR,,87624.66,USD,1000,10,0,100,1000,5700000218,2024-10-25,C00010,,,1000,2024-09-29,CUST-PO-000218,2024-09-29,1,OR1000000218      ,3000,
100,1000000219,2024-07-24,08:00:00,SALEUSER2,,,2024-07-24,C,OR,,4507.32,USD,1000,10,0,100,1000,5700000219,2024-08-17,C00003,,,1000,2024-07-24,CUST-PO-000219,2024-07-24,1,OR1000000219      ,2000,2.0
100,1000000220,2024-06-15,08:00:00,SALEUSER2,,,2024-06-15,C,FO,,176712.0,USD,1000,10,0,100,1000,5700000220,2024-07-11,C00002,,,1000,2024-06-15,CUST-PO-000220,2024-06-15,1,OR1000000220      ,1000,1.0
100,1000000221,2024-05-31,08:00:00,SALEUSER2,,,2024-05-31,C,OR,,4561.3,USD,1000,10,0,100,1000,5700000221,2024-06-25,C00004,,,1000,2024-05-31,CUST-PO-000221,2024-05-31,1,OR1000000221      ,1000,2.0
100,1000000222,2024-03-25,08:00:00,SALEUSER3,,,2024-03-25,C,ZOR,,26202.4,USD,1000,10,0,100,1000,5700000222,2024-04-20,C00006,,,1000,2024-03-25,CUST-PO-000222,2024-03-25,1,OR1000000222      ,1000,1.0
100,1000000223,2024-05-24,08:00:00,SALEUSER1,,,2024-05-24,C,OR,,39601.53,USD,1000,10,0,100,1000,5700000223,2024-06-16,C00014,,,1000,2024-05-24,CUST-PO-000223,2024-05-24,1,OR1000000223      ,3000,2.0
100,1000000224,2024-05-24,08:00:00,SALEUSER1,,,2024-05-24,C,OR,,204575.44,USD,1000,10,0,100,1000,5700000224,2024-06-11,C00015,,,1000,2024-05-24,CUST-PO-000224,2024-05-24,1,OR1000000224      ,1000,
100,1000000225,2024-05-10,08:00:00,SALEUSER1,,,2024-05-10,C,ZOR,,113454.0,USD,1000,10,0,100,1000,5700000225,2024-05-21,C00014,,,1000,2024-05-10,CUST-PO-000225,2024-05-10,1,OR1000000225      ,3000,3.0
100,1000000226,2024-08-04,08:00:00,SALEUSER3,,,2024-08-04,C,OR,,91282.11,USD,1000,10,0,100,1000,5700000226,2024-08-11,C00004,2.0,,1000,2024-08-04,CUST-PO-000226,2024-08-04,1,OR1000000226      ,1000,2.0
100,1000000227,2024-05-23,08:00:00,SALEUSER2,,,2024-05-23,C,OR,,10216.8,USD,1000,10,0,100,1000,5700000227,2024-06-09,C00004,,,1000,2024-05-23,CUST-PO-000227,2024-05-23,1,OR1000000227      ,3000,2.0
100,1000000228,2024-01-15,08:00:00,SALEUSER1,,,2024-01-15,C,OR,,45778.88,USD,1000,10,0,100,1000,5700000228,2024-02-09,C00004,,,1000,2024-01-15,CUST-PO-000228,2024-01-15,1,OR1000000228      ,3000,4.0
100,1000000229,2024-08-25,08:00:00,SALEUSER2,,,2024-08-25,C,OR,,122897.6,USD,1000,10,0,100,1000,5700000229,2024-09-11,C00008,,,1000,2024-08-25,CUST-PO-000229,2024-08-25,1,OR1000000229      ,2000,2.0
100,1000000230,2024-08-15,08:00:00,SALEUSER2,,,2024-08-15,C,OR,,41185.28,USD,1000,10,0,100,1000,5700000230,2024-09-02,C00003,,,1000,2024-08-15,CUST-PO-000230,2024-08-15,1,OR1000000230      ,2000,4.0
100,1000000231,2024-09-10,08:00:00,SALEUSER2,,,2024-09-10,C,OR,,105943.63,USD,1000,10,0,100,1000,5700000231,2024-10-01,C00009,,,1000,2024-09-10,CUST-PO-000231,2024-09-10,1,OR1000000231      ,3000,4.0
100,1000000232,2024-07-17,08:00:00,SALEUSER3,,,2024-07-17,C,ZOR,,193335.84,USD,1000,10,0,100,1000,5700000232,2024-07-26,C00004,,,1000,2024-07-17,CUST-PO-000232,2024-07-17,1,OR1000000232      ,1000,4.0
100,1000000233,2024-08-26,08:00:00,SALEUSER2,,,2024-08-26,C,OR,,8064.0,USD,1000,10,0,100,1000,5700000233,2024-09-23,C00008,,,1000,2024-08-26,CUST-PO-000233,2024-08-26,1,OR1000000233      ,2000,
100,1000000234,2024-01-27,08:00:00,SALEUSER2,,,2024-01-27,C,OR,,329193.96,USD,1000,10,0,100,1000,5700000234,2024-02-18,C00006,,,1000,2024-01-27,CUST-PO-000234,2024-01-27,1,OR1000000234      ,3000,
100,1000000235,2024-08-03,08:00:00,SALEUSER3,,,2024-08-03,C,ZOR,,83171.09,USD,1000,10,0,100,1000,5700000235,2024-08-17,C00011,,,1000,2024-08-03,CUST-PO-000235,2024-08-03,1,OR1000000235      ,1000,2.0
100,1000000236,2024-08-12,08:00:00,SALEUSER3,,,2024-08-12,C,OR,,157222.0,USD,1000,10,0,100,1000,5700000236,2024-09-09,C00001,,,1000,2024-08-12,CUST-PO-000236,2024-08-12,1,OR1000000236      ,3000,3.0
100,1000000237,2024-02-22,08:00:00,SALEUSER2,,,2024-02-22,C,OR,,177601.36,USD,1000,10,0,100,1000,5700000237,2024-03-06,C00010,,,1000,2024-02-22,CUST-PO-000237,2024-02-22,1,OR1000000237      ,3000,3.0
100,1000000238,2024-01-19,08:00:00,SALEUSER3,,,2024-01-19,C,OR,,49220.9,USD,1000,10,0,100,1000,5700000238,2024-02-16,C00011,,,1000,2024-01-19,CUST-PO-000238,2024-01-19,1,OR1000000238      ,1000,1.0
100,1000000239,2024-08-20,08:00:00,SALEUSER3,,,2024-08-20,C,OR,,64834.67,USD,1000,10,0,100,1000,5700000239,2024-09-03,C00002,,,1000,2024-08-20,CUST-PO-000239,2024-08-20,1,OR1000000239      ,1000,3.0
100,1000000240,2024-04-10,08:00:00,SALEUSER1,,,2024-04-10,C,FO,,46281.76,USD,1000,10,0,100,1000,5700000240,2024-04-19,C00010,,,1000,2024-04-10,CUST-PO-000240,2024-04-10,1,OR1000000240      ,1000,1.0
100,1000000241,2024-09-11,08:00:00,SALEUSER3,,,2024-09-11,C,ZOR,,202746.6,USD,1000,10,0,100,1000,5700000241,2024-10-07,C00003,,,1000,2024-09-11,CUST-PO-000241,2024-09-11,1,OR1000000241      ,1000,2.0
100,1000000242,2024-06-10,08:00:00,SALEUSER1,,,2024-06-10,C,OR,,83268.24,USD,1000,10,0,100,1000,5700000242,2024-06-24,C00002,2.0,,1000,2024-06-10,CUST-PO-000242,2024-06-10,1,OR1000000242      ,1000,3.0
100,1000000243,2024-08-11,08:00:00,SALEUSER2,,,2024-08-11,C,OR,,227178.33,USD,1000,10,0,100,1000,5700000243,2024-08-31,C00010,2.0,,1000,2024-08-11,CUST-PO-000243,2024-08-11,1,OR1000000243      ,3000,2.0
100,1000000244,2024-01-08,08:00:00,SALEUSER3,,,2024-01-08,C,ZOR,,96526.65,USD,1000,10,0,100,1000,5700000244,2024-01-22,C00011,,,1000,2024-01-08,CUST-PO-000244,2024-01-08,1,OR1000000244      ,1000,
100,1000000245,2024-05-08,08:00:00,SALEUSER1,,,2024-05-08,C,OR,,296563.57,USD,1000,10,0,100,1000,5700000245,2024-06-05,C00009,,,1000,2024-05-08,CUST-PO-000245,2024-05-08,1,OR1000000245      ,2000,3.0
100,1000000246,2024-08-05,08:00:00,SALEUSER3,,,2024-08-05,C,OR,,106141.41,USD,1000,10,0,100,1000,5700000246,2024-09-03,C00007,,,1000,2024-08-05,CUST-PO-000246,2024-08-05,1,OR1000000246      ,2000,3.0
100,1000000247,2024-08-05,08:00:00,SALEUSER2,,,2024-08-05,C,ZOR,,56005.48,USD,1000,10,0,100,1000,5700000247,2024-08-13,C00006,,,1000,2024-08-05,CUST-PO-000247,2024-08-05,1,OR1000000247      ,3000,4.0
100,1000000248,2024-08-24,08:00:00,SALEUSER2,,,2024-08-24,C,OR,,77306.68,USD,1000,10,0,100,1000,5700000248,2024-09-15,C00004,,,1000,2024-08-24,CUST-PO-000248,2024-08-24,1,OR1000000248      ,3000,1.0
100,1000000249,2024-06-22,08:00:00,SALEUSER2,,,2024-06-22,C,OR,,232243.2,USD,1000,10,0,100,1000,5700000249,2024-07-20,C00012,,,1000,2024-06-22,CUST-PO-000249,2024-06-22,1,OR1000000249      ,3000,2.0
100,1000000250,2024-08-02,08:00:00,SALEUSER1,,,2024-08-02,C,OR,,14651.85,USD,1000,10,0,100,1000,5700000250,2024-08-30,C00004,,,1000,2024-08-02,CUST-PO-000250,2024-08-02,1,OR1000000250      ,2000,1.0
100,1000000251,2024-04-20,08:00:00,SALEUSER2,,,2024-04-20,C,OR,,193772.16,USD,1000,10,0,100,1000,5700000251,2024-05-17,C00008,,,1000,2024-04-20,CUST-PO-000251,2024-04-20,1,OR1000000251      ,1000,
100,1000000252,2024-06-28,08:00:00,SALEUSER1,,,2024-06-28,C,ZOR,,95993.65,USD,1000,10,0,100,1000,5700000252,2024-07-22,C00014,,,1000,2024-06-28,CUST-PO-000252,2024-06-28,1,OR1000000252      ,2000,4.0
100,1000000253,2024-06-01,08:00:00,SALEUSER3,,,2024-06-01,C,OR,,35325.45,USD,1000,10,0,100,1000,5700000253,2024-06-13,C00005,,,1000,2024-06-01,CUST-PO-000253,2024-06-01,1,OR1000000253      ,3000,2.0
100,1000000254,2024-09-27,08:00:00,SALEUSER1,,,2024-09-27,C,OR,,21755.8,USD,1000,10,0,100,1000,5700000254,2024-10-12,C00009,,,1000,2024-09-27,CUST-PO-000254,2024-09-27,1,OR1000000254      ,2000,1.0
100,1000000255,2024-05-25,08:00:00,SALEUSER2,,,2024-05-25,C,OR,,14780.48,USD,1000,10,0,100,1000,5700000255,2024-06-17,C00008,,8.0,1000,2024-05-25,CUST-PO-000255,2024-05-25,1,OR1000000255      ,3000,
100,1000000256,2024-03-31,08:00:00,SALEUSER3,,,2024-03-31,C,OR,,212725.89,USD,1000,10,0,100,1000,5700000256,2024-04-19,C00006,,8.0,1000,2024-03-31,CUST-PO-000256,2024-03-31,1,OR1000000256      ,2000,
100,1000000257,2024-02-04,08:00:00,SALEUSER1,,,2024-02-04,C,OR,,137497.79,USD,1000,10,0,100,1000,5700000257,2024-03-02,C00005,,,1000,2024-02-04,CUST-PO-000257,2024-02-04,1,OR1000000257      ,1000,4.0
100,1000000258,2024-03-16,08:00:00,SALEUSER3,,,2024-03-16,C,OR,,281799.36,USD,1000,10,0,100,1000,5700000258,2024-04-05,C00002,,,1000,2024-03-16,CUST-PO-000258,2024-03-16,1,OR1000000258      ,2000,2.0
100,1000000259,2024-05-28,08:00:00,SALEUSER3,,,2024-05-28,C,FO,,238307.58,USD,1000,10,0,100,1000,5700000259,2024-06-16,C00006,,,1000,2024-05-28,CUST-PO-000259,2024-05-28,1,OR1000000259      ,1000,1.0
100,1000000260,2024-06-03,08:00:00,SALEUSER2,,,2024-06-03,C,OR,,83743.68,USD,1000,10,0,100,1000,5700000260,2024-06-29,C00011,,,1000,2024-06-03,CUST-PO-000260,2024-06-03,1,OR1000000260      ,1000,4.0
100,1000000261,2024-07-31,08:00:00,SALEUSER1,,,2024-07-31,C,OR,,49202.67,USD,1000,10,0,100,1000,5700000261,2024-08-19,C00004,,,1000,2024-07-31,CUST-PO-000261,2024-07-31,1,OR1000000261      ,1000,2.0
100,1000000262,2024-09-18,08:00:00,SALEUSER3,,,2024-09-18,C,OR,,254408.52,USD,1000,10,0,100,1000,5700000262,2024-09-28,C00001,,,1000,2024-09-18,CUST-PO-000262,2024-09-18,1,OR1000000262      ,1000,
100,1000000263,2024-09-06,08:00:00,SALEUSER2,,,2024-09-06,C,ZOR,,79593.44,USD,1000,10,0,100,1000,5700000263,2024-09-23,C00003,,,1000,2024-09-06,CUST-PO-000263,2024-09-06,1,OR1000000263      ,3000,2.0
100,1000000264,2024-04-22,08:00:00,SALEUSER2,,,2024-04-22,C,OR,,110929.16,USD,1000,10,0,100,1000,5700000264,2024-05-16,C00013,,,1000,2024-04-22,CUST-PO-000264,2024-04-22,1,OR1000000264      ,2000,4.0
100,1000000265,2024-04-07,08:00:00,SALEUSER3,,,2024-04-07,C,OR,,21840.75,USD,1000,10,0,100,1000,5700000265,2024-05-01,C00013,,,1000,2024-04-07,CUST-PO-000265,2024-04-07,1,OR1000000265      ,1000,4.0
100,1000000266,2024-07-21,08:00:00,SALEUSER2,,,2024-07-21,C,ZOR,,69944.0,USD,1000,10,0,100,1000,5700000266,2024-08-20,C00015,,,1000,2024-07-21,CUST-PO-000266,2024-07-21,1,OR1000000266      ,3000,4.0
100,1000000267,2024-08-31,08:00:00,SALEUSER1,,,2024-08-31,C,OR,,372277.64,USD,1000,10,0,100,1000,5700000267,2024-09-20,C00010,2.0,,1000,2024-08-31,CUST-PO-000267,2024-08-31,1,OR1000000267      ,2000,4.0
100,1000000268,2024-04-15,08:00:00,SALEUSER3,,,2024-04-15,C,OR,,53449.24,USD,1000,10,0,100,1000,5700000268,2024-05-05,C00015,,,1000,2024-04-15,CUST-PO-000268,2024-04-15,1,OR1000000268      ,3000,1.0
100,1000000269,2024-01-21,08:00:00,SALEUSER2,,,2024-01-21,C,FO,,163218.95,USD,1000,10,0,100,1000,5700000269,2024-02-04,C00002,,,1000,2024-01-21,CUST-PO-000269,2024-01-21,1,OR1000000269      ,1000,1.0
100,1000000270,2024-06-26,08:00:00,SALEUSER1,,,2024-06-26,C,OR,,112461.68,USD,1000,10,0,100,1000,5700000270,2024-07-09,C00008,,,1000,2024-06-26,CUST-PO-000270,2024-06-26,1,OR1000000270      ,1000,
100,1000000271,2024-05-01,08:00:00,SALEUSER1,,,2024-05-01,C,OR,,132973.31,USD,1000,10,0,100,1000,5700000271,2024-05-20,C00002,,,1000,2024-05-01,CUST-PO-000271,2024-05-01,1,OR1000000271      ,1000,3.0
100,1000000272,2024-07-17,08:00:00,SALEUSER2,,,2024-07-17,C,OR,,262781.82,USD,1000,10,0,100,1000,5700000272,2024-08-01,C00002,,,1000,2024-07-17,CUST-PO-000272,2024-07-17,1,OR1000000272      ,2000,2.0
100,1000000273,2024-06-08,08:00:00,SALEUSER1,,,2024-06-08,C,FO,,333828.32,USD,1000,10,0,100,1000,5700000273,2024-06-20,C00007,,,1000,2024-06-08,CUST-PO-000273,2024-06-08,1,OR1000000273      ,3000,3.0
100,1000000274,2024-06-27,08:00:00,SALEUSER1,,,2024-06-27,C,FO,,128239.49,USD,1000,10,0,100,1000,5700000274,2024-07-27,C00007,,,1000,2024-06-27,CUST-PO-000274,2024-06-27,1,OR1000000274      ,3000,2.0
100,1000000275,2024-03-25,08:00:00,SALEUSER1,,,2024-03-25,C,FO,,25804.46,USD,1000,10,0,100,1000,5700000275,2024-04-07,C00014,,,1000,2024-03-25,CUST-PO-000275,2024-03-25,1,OR1000000275      ,3000,4.0
100,1000000276,2024-05-06,08:00:00,SALEUSER3,,,2024-05-06,C,FO,,53762.48,USD,1000,10,0,100,1000,5700000276,2024-05-20,C00010,,,1000,2024-05-06,CUST-PO-000276,2024-05-06,1,OR1000000276      ,2000,
100,1000000277,2024-01-25,08:00:00,SALEUSER1,,,2024-01-25,C,OR,,77945.0,USD,1000,10,0,100,1000,5700000277,2024-02-02,C00003,,,1000,2024-01-25,CUST-PO-000277,2024-01-25,1,OR1000000277      ,3000,4.0
100,1000000278,2024-02-28,08:00:00,SALEUSER3,,,2024-02-28,C,ZOR,,109727.66,USD,1000,10,0,100,1000,5700000278,2024-03-24,C00007,,,1000,2024-02-28,CUST-PO-000278,2024-02-28,1,OR1000000278      ,3000,2.0
100,1000000279,2024-03-06,08:00:00,SALEUSER3,,,2024-03-06,C,FO,,217850.48,USD,1000,10,0,100,1000,5700000279,2024-03-13,C00005,2.0,,1000,2024-03-06,CUST-PO-000279,2024-03-06,1,OR1000000279      ,2000,1.0
100,1000000280,2024-02-14,08:00:00,SALEUSER2,,,2024-02-14,C,ZOR,,58753.52,USD,1000,10,0,100,1000,5700000280,2024-03-04,C00006,,,1000,2024-02-14,CUST-PO-000280,2024-02-14,1,OR1000000280      ,2000,
100,1000000281,2024-04-10,08:00:00,SALEUSER3,,,2024-04-10,C,OR,,129994.5,USD,1000,10,0,100,1000,5700000281,2024-04-30,C00013,,,1000,2024-04-10,CUST-PO-000281,2024-04-10,1,OR1000000281      ,1000,1.0
100,1000000282,2024-07-04,08:00:00,SALEUSER2,,,2024-07-04,C,OR,,134478.08,USD,1000,10,0,100,1000,5700000282,2024-07-24,C00013,,,1000,2024-07-04,CUST-PO-000282,2024-07-04,1,OR1000000282      ,2000,1.0
100,1000000283,2024-08-09,08:00:00,SALEUSER3,,,2024-08-09,C,OR,,98557.09,USD,1000,10,0,100,1000,5700000283,2024-08-17,C00004,,,1000,2024-08-09,CUST-PO-000283,2024-08-09,1,OR1000000283      ,1000,4.0
100,1000000284,2024-02-27,08:00:00,SALEUSER2,,,2024-02-27,C,OR,,73442.8,USD,1000,10,0,100,1000,5700000284,2024-03-12,C00013,,,1000,2024-02-27,CUST-PO-000284,2024-02-27,1,OR1000000284      ,1000,1.0
100,1000000285,2024-06-23,08:00:00,SALEUSER1,,,2024-06-23,C,OR,,386495.62,USD,1000,10,0,100,1000,5700000285,2024-07-18,C00004,,,1000,2024-06-23,CUST-PO-000285,2024-06-23,1,OR1000000285      ,2000,2.0
100,1000000286,2024-02-14,08:00:00,SALEUSER1,,,2024-02-14,C,OR,,182876.19,USD,1000,10,0,100,1000,5700000286,2024-03-02,C00002,,,1000,2024-02-14,CUST-PO-000286,2024-02-14,1,OR1000000286      ,1000,1.0
100,1000000287,2024-02-25,08:00:00,SALEUSER1,,,2024-02-25,C,OR,,389412.52,USD,1000,10,0,100,1000,5700000287,2024-03-05,C00007,,8.0,1000,2024-02-25,CUST-PO-000287,2024-02-25,1,OR1000000287      ,3000,1.0
100,1000000288,2024-09-12,08:00:00,SALEUSER1,,,2024-09-12,C,ZOR,,27525.68,USD,1000,10,0,100,1000,5700000288,2024-10-08,C00006,,,1000,2024-09-12,CUST-PO-000288,2024-09-12,1,OR1000000288      ,2000,2.0
100,1000000289,2024-02-05,08:00:00,SALEUSER1,,,2024-02-05,C,ZOR,,258668.85,USD,1000,10,0,100,1000,5700000289,2024-02-29,C00003,,,1000,2024-02-05,CUST-PO-000289,2024-02-05,1,OR1000000289      ,1000,3.0
100,1000000290,2024-05-01,08:00:00,SALEUSER2,,,2024-05-01,C,FO,,193335.45,USD,1000,10,0,100,1000,5700000290,2024-05-22,C00011,,,1000,2024-05-01,CUST-PO-000290,2024-05-01,1,OR1000000290      ,1000,2.0
100,1000000291,2024-06-10,08:00:00,SALEUSER1,,,2024-06-10,C,OR,,64702.32,USD,1000,10,0,100,1000,5700000291,2024-06-19,C00005,,,1000,2024-06-10,CUST-PO-000291,2024-06-10,1,OR1000000291      ,1000,2.0
100,1000000292,2024-08-11,08:00:00,SALEUSER1,,,2024-08-11,C,ZOR,,153196.92,USD,1000,10,0,100,1000,5700000292,2024-08-19,C00014,,,1000,2024-08-11,CUST-PO-000292,2024-08-11,1,OR1000000292      ,1000,3.0
100,1000000293,2024-01-10,08:00:00,SALEUSER3,,,2024-01-10,C,OR,,84221.89,USD,1000,10,0,100,1000,5700000293,2024-01-24,C00013,,,1000,2024-01-10,CUST-PO-000293,2024-01-10,1,OR1000000293      ,3000,3.0
100,1000000294,2024-05-28,08:00:00,SALEUSER1,,,2024-05-28,C,ZOR,,325526.36,USD,1000,10,0,100,1000,5700000294,2024-06-11,C00012,,,1000,2024-05-28,CUST-PO-000294,2024-05-28,1,OR1000000294      ,1000,4.0
100,1000000295,2024-03-04,08:00:00,SALEUSER3,,,2024-03-04,C,OR,,12868.2,USD,1000,10,0,100,1000,5700000295,2024-03-27,C00015,,,1000,2024-03-04,CUST-PO-000295,2024-03-04,1,OR1000000295      ,2000,2.0
100,1000000296,2024-04-16,08:00:00,SALEUSER1,,,2024-04-16,C,OR,,287003.85,USD,1000,10,0,100,1000,5700000296,2024-05-04,C00012,,,1000,2024-04-16,CUST-PO-000296,2024-04-16,1,OR1000000296      ,2000,1.0
100,1000000297,2024-09-24,08:00:00,SALEUSER1,,,2024-09-24,C,OR,,127784.04,USD,1000,10,0,100,1000,5700000297,2024-10-16,C00006,,,1000,2024-09-24,CUST-PO-000297,2024-09-24,1,OR1000000297      ,1000,3.0
100,1000000298,2024-01-07,08:00:00,SALEUSER3,,,2024-01-07,C,OR,,155845.83,USD,1000,10,0,100,1000,5700000298,2024-01-31,C00010,,,1000,2024-01-07,CUST-PO-000298,2024-01-07,1,OR1000000298      ,3000,4.0
100,1000000299,2024-09-18,08:00:00,SALEUSER1,,,2024-09-18,C,OR,,63932.25,USD,1000,10,0,100,1000,5700000299,2024-09-26,C00005,,8.0,1000,2024-09-18,CUST-PO-000299,2024-09-18,1,OR1000000299      ,3000,4.0
100,1000000300,2024-07-29,08:00:00,SALEUSER2,,,2024-07-29,C,ZOR,,58044.46,USD,1000,10,0,100,1000,5700000300,2024-08-22,C00003,,,1000,2024-07-29,CUST-PO-000300,2024-07-29,1,OR1000000300      ,3000,4.0
100,1000000301,2024-06-13,08:00:00,SALEUSER1,,,2024-06-13,C,OR,,66584.34,USD,1000,10,0,100,1000,5700000301,2024-07-13,C00005,,,1000,2024-06-13,CUST-PO-000301,2024-06-13,1,OR1000000301      ,3000,1.0
100,1000000302,2024-03-26,08:00:00,SALEUSER2,,,2024-03-26,C,OR,,139252.75,USD,1000,10,0,100,1000,5700000302,2024-04-09,C00008,,,1000,2024-03-26,CUST-PO-000302,2024-03-26,1,OR1000000302      ,1000,
100,1000000303,2024-03-04,08:00:00,SALEUSER2,,,2024-03-04,C,OR,,36296.1,USD,1000,10,0,100,1000,5700000303,2024-03-15,C00011,,,1000,2024-03-04,CUST-PO-000303,2024-03-04,1,OR1000000303      ,1000,4.0
100,1000000304,2024-04-27,08:00:00,SALEUSER3,,,2024-04-27,C,OR,,87207.68,USD,1000,10,0,100,1000,5700000304,2024-05-16,C00007,,,1000,2024-04-27,CUST-PO-000304,2024-04-27,1,OR1000000304      ,3000,1.0
100,1000000305,2024-09-19,08:00:00,SALEUSER3,,,2024-09-19,C,FO,,17634.78,USD,1000,10,0,100,1000,5700000305,2024-10-14,C00006,,,1000,2024-09-19,CUST-PO-000305,2024-09-19,1,OR1000000305      ,3000,
100,1000000306,2024-04-04,08:00:00,SALEUSER3,,,2024-04-04,C,OR,,5459.85,USD,1000,10,0,100,1000,5700000306,2024-04-14,C00005,,,1000,2024-04-04,CUST-PO-000306,2024-04-04,1,OR1000000306      ,1000,
100,1000000307,2024-04-25,08:00:00,SALEUSER3,,,2024-04-25,C,OR,,16750.05,USD,1000,10,0,100,1000,5700000307,2024-05-06,C00009,2.0,,1000,2024-04-25,CUST-PO-000307,2024-04-25,1,OR1000000307      ,1000,4.0
100,1000000308,2024-05-13,08:00:00,SALEUSER3,,,2024-05-13,C,OR,,185576.6,USD,1000,10,0,100,1000,5700000308,2024-06-08,C00010,,,1000,2024-05-13,CUST-PO-000308,2024-05-13,1,OR1000000308      ,1000,1.0
100,1000000309,2024-09-06,08:00:00,SALEUSER3,,,2024-09-06,C,FO,,135285.02,USD,1000,10,0,100,1000,5700000309,2024-09-25,C00013,,,1000,2024-09-06,CUST-PO-000309,2024-09-06,1,OR1000000309      ,2000,4.0
100,1000000310,2024-04-10,08:00:00,SALEUSER1,,,2024-04-10,C,ZOR,,123309.94,USD,1000,10,0,100,1000,5700000310,2024-05-01,C00012,,,1000,2024-04-10,CUST-PO-000310,2024-04-10,1,OR1000000310      ,2000,3.0
100,1000000311,2024-08-18,08:00:00,SALEUSER3,,,2024-08-18,C,OR,,25419.5,USD,1000,10,0,100,1000,5700000311,2024-09-09,C00001,,8.0,1000,2024-08-18,CUST-PO-000311,2024-08-18,1,OR1000000311      ,2000,
100,1000000312,2024-04-21,08:00:00,SALEUSER1,,,2024-04-21,C,FO,,230886.04,USD,1000,10,0,100,1000,5700000312,2024-05-16,C00007,,,1000,2024-04-21,CUST-PO-000312,2024-04-21,1,OR1000000312      ,3000,4.0
100,1000000313,2024-07-07,08:00:00,SALEUSER1,,,2024-07-07,C,FO,,138198.49,USD,1000,10,0,100,1000,5700000313,2024-08-02,C00013,,,1000,2024-07-07,CUST-PO-000313,2024-07-07,1,OR1000000313      ,3000,3.0
100,1000000314,2024-03-12,08:00:00,SALEUSER3,,,2024-03-12,C,ZOR,,114660.13,USD,1000,10,0,100,1000,5700000314,2024-04-02,C00013,,,1000,2024-03-12,CUST-PO-000314,2024-03-12,1,OR1000000314      ,3000,4.0
100,1000000315,2024-01-19,08:00:00,SALEUSER1,,,2024-01-19,C,OR,,16837.34,USD,1000,10,0,100,1000,5700000315,2024-02-05,C00004,,,1000,2024-01-19,CUST-PO-000315,2024-01-19,1,OR1000000315      ,3000,4.0
100,1000000316,2024-04-21,08:00:00,SALEUSER3,,,2024-04-21,C,ZOR,,222504.54,USD,1000,10,0,100,1000,5700000316,2024-05-18,C00003,2.0,,1000,2024-04-21,CUST-PO-000316,2024-04-21,1,OR1000000316      ,2000,4.0
100,1000000317,2024-03-19,08:00:00,SALEUSER1,,,2024-03-19,C,ZOR,,117534.66,USD,1000,10,0,100,1000,5700000317,2024-04-02,C00002,,,1000,2024-03-19,CUST-PO-000317,2024-03-19,1,OR1000000317      ,2000,4.0
100,1000000318,2024-09-27,08:00:00,SALEUSER3,,,2024-09-27,C,ZOR,,351124.29,USD,1000,10,0,100,1000,5700000318,2024-10-05,C00004,,,1000,2024-09-27,CUST-PO-000318,2024-09-27,1,OR1000000318      ,3000,3.0
100,1000000319,2024-09-03,08:00:00,SALEUSER2,,,2024-09-03,C,ZOR,,33593.94,USD,1000,10,0,100,1000,5700000319,2024-09-27,C00014,,,1000,2024-09-03,CUST-PO-000319,2024-09-03,1,OR1000000319      ,1000,1.0
100,1000000320,2024-09-19,08:00:00,SALEUSER3,,,2024-09-19,C,OR,,235906.89,USD,1000,10,0,100,1000,5700000320,2024-09-29,C00004,,,1000,2024-09-19,CUST-PO-000320,2024-09-19,1,OR1000000320      ,1000,
100,1000000321,2024-07-30,08:00:00,SALEUSER3,,,2024-07-30,C,OR,,198756.48,USD,1000,10,0,100,1000,5700000321,2024-08-18,C00005,,,1000,2024-07-30,CUST-PO-000321,2024-07-30,1,OR1000000321      ,2000,
100,1000000322,2024-06-05,08:00:00,SALEUSER2,,,2024-06-05,C,OR,,18929.4,USD,1000,10,0,100,1000,5700000322,2024-06-21,C00002,,,1000,2024-06-05,CUST-PO-000322,2024-06-05,1,OR1000000322      ,3000,4.0
100,1000000323,2024-06-17,08:00:00,SALEUSER3,,,2024-06-17,C,OR,,51145.74,USD,1000,10,0,100,1000,5700000323,2024-06-28,C00011,2.0,,1000,2024-06-17,CUST-PO-000323,2024-06-17,1,OR1000000323      ,3000,
100,1000000324,2024-02-07,08:00:00,SALEUSER3,,,2024-02-07,C,ZOR,,210430.87,USD,1000,10,0,100,1000,5700000324,2024-02-17,C00013,,,1000,2024-02-07,CUST-PO-000324,2024-02-07,1,OR1000000324      ,2000,2.0
100,1000000325,2024-04-21,08:00:00,SALEUSER3,,,2024-04-21,C,OR,,298353.0,USD,1000,10,0,100,1000,5700000325,2024-05-10,C00010,,,1000,2024-04-21,CUST-PO-000325,2024-04-21,1,OR1000000325      ,1000,2.0
