MANDT,MATNR,WERKS,LGORT,LFGJA,LFMON,LABST,UMLME,INSME,SPEME,LBKUM
100,MAT00012,P002,SL03,2023,01,183.0,0,0,0,183.0
100,MAT00012,P002,SL03,2023,02,249.0,0,0,0,249.0
100,MAT00012,P002,SL03,2023,03,366.0,0,0,0,366.0
100,MAT00012,P002,SL03,2023,04,471.0,0,0,0,471.0
100,MAT00012,P002,SL03,2023,05,419.0,0,0,0,419.0
100,MAT00012,P002,SL03,2023,06,384.0,0,0,0,384.0
100,MAT00012,P002,SL03,2023,07,376.0,0,0,0,376.0
100,MAT00012,P002,SL03,2023,08,400.0,0,0,0,400.0
100,MAT00012,P002,SL03,2023,09,467.0,0,0,0,467.0
100,MAT00012,P002,SL03,2023,10,486.0,0,0,0,486.0
100,MAT00012,P002,SL03,2023,11,566.0,0,0,0,566.0
100,MAT00012,P002,SL03,2023,12,610.0,0,0,0,610.0
100,MAT00012,P002,SL03,2024,01,723.0,0,0,0,723.0
100,MAT00012,P002,SL03,2024,02,766.0,0,0,0,766.0
100,MAT00012,P002,SL03,2024,03,827.0,0,0,0,827.0
100,MAT00012,P002,SL03,2024,04,811.0,0,0,0,811.0
100,MAT00012,P002,SL03,2024,05,804.0,0,0,0,804.0
100,MAT00012,P002,SL03,2024,06,733.0,0,0,0,733.0
100,MAT00012,P002,SL03,2024,07,730.0,0,0,0,730.0
100,MAT00012,P002,SL03,2024,08,785.0,0,0,0,785.0
100,MAT00012,P002,SL03,2024,09,867.0,0,0,0,867.0
100,MAT00012,P002,SL03,2024,10,980.0,0,0,0,980.0
100,MAT00012,P002,SL03,2024,11,1059.0,0,0,0,1059.0
100,MAT00012,P002,SL03,2024,12,985.0,0,0,0,985.0
100,MAT00012,P003,SL03,2023,01,364.0,0,0,0,364.0
100,MAT00012,P003,SL03,2023,02,544.0,0,0,0,544.0
100,MAT00012,P003,SL03,2023,03,627.0,0,0,0,627.0
100,MAT00012,P003,SL03,2023,04,903.0,0,0,0,903.0
100,MAT00012,P003,SL03,2023,05,1062.0,0,0,0,1062.0
100,MAT00012,P003,SL03,2023,06,1242.0,0,0,0,1242.0
100,MAT00012,P003,SL03,2023,07,1349.0,0,0,0,1349.0
100,MAT00012,P003,SL03,2023,08,1481.0,0,0,0,1481.0
100,MAT00012,P003,SL03,2023,09,1735.0,0,0,0,1735.0
100,MAT00012,P003,SL03,2023,10,1978.0,0,0,0,1978.0
100,MAT00012,P003,SL03,2023,11,2040.0,0,0,0,2040.0
100,MAT00012,P003,SL03,2023,12,2180.0,0,0,0,2180.0
100,MAT00012,P003,SL03,2024,01,2411.0,0,0,0,2411.0
100,MAT00012,P003,SL03,2024,02,2609.0,0,0,0,2609.0
100,MAT00012,P003,SL03,2024,03,2756.0,0,0,0,2756.0
100,MAT00012,P003,SL03,2024,04,2898.0,0,0,0,2898.0
100,MAT00012,P003,SL03,2024,05,3098.0,0,0,0,3098.0
100,MAT00012,P003,SL03,2024,06,3185.0,0,0,0,3185.0
100,MAT00012,P003,SL03,2024,07,3303.0,0,0,0,3303.0
100,MAT00012,P003,SL03,2024,08,3510.0,0,0,0,3510.0
100,MAT00012,P003,SL03,2024,09,3574.0,0,0,0,3574.0
100,MAT00012,P003,SL03,2024,10,3679.0,0,0,0,3679.0
100,MAT00012,P003,SL03,2024,11,3749.0,0,0,0,3749.0
100,MAT00012,P003,SL03,2024,12,3891.0,0,0,0,3891.0
100,MAT00013,P001,SL02,2023,01,175.0,0,0,0,175.0
100,MAT00013,P001,SL02,2023,02,172.0,0,0,0,172.0
100,MAT00013,P001,SL02,2023,03,252.0,0,0,0,252.0
100,MAT00013,P001,SL02,2023,04,220.0,0,0,0,220.0
100,MAT00013,P001,SL02,2023,05,220.0,0,0,0,220.0
100,MAT00013,P001,SL02,2023,06,298.0,0,0,0,298.0
100,MAT00013,P001,SL02,2023,07,234.0,0,0,0,234.0
100,MAT00013,P001,SL02,2023,08,342.0,0,0,0,342.0
100,MAT00013,P001,SL02,2023,09,403.0,0,0,0,403.0
100,MAT00013,P001,SL02,2023,10,337.0,0,0,0,337.0
100,MAT00013,P001,SL02,2023,11,345.0,0,0,0,345.0
100,MAT00013,P001,SL02,2023,12,373.0,0,0,0,373.0
100,MAT00013,P001,SL02,2024,01,346.0,0,0,0,346.0
100,MAT00013,P001,SL02,2024,02,354.0,0,0,0,354.0
100,MAT00013,P001,SL02,2024,03,369.0,0,0,0,369.0
100,MAT00013,P001,SL02,2024,04,430.0,0,0,0,430.0
100,MAT00013,P001,SL02,2024,05,360.0,0,0,0,360.0
100,MAT00013,P001,SL02,2024,06,461.0,0,0,0,461.0
100,MAT00013,P001,SL02,2024,07,444.0,0,0,0,444.0
100,MAT00013,P001,SL02,2024,08,553.0,0,0,0,553.0
100,MAT00013,P001,SL02,2024,09,550.0,0,0,0,550.0
100,MAT00013,P001,SL02,2024,10,601.0,0,0,0,601.0
100,MAT00013,P001,SL02,2024,11,656.0,0,0,0,656.0
100,MAT00013,P001,SL02,2024,12,755.0,0,0,0,755.0
100,MAT00013,P002,SL01,2023,01,179.0,0,0,0,179.0
100,MAT00013,P002,SL01,2023,02,255.0,0,0,0,255.0
100,MAT00013,P002,SL01,2023,03,227.0,0,0,0,227.0
100,MAT00013,P002,SL01,2023,04,235.0,0,0,0,235.0
100,MAT00013,P002,SL01,2023,05,268.0,0,0,0,268.0
100,MAT00013,P002,SL01,2023,06,322.0,0,0,0,322.0
100,MAT00013,P002,SL01,2023,07,217.0,0,0,0,217.0
100,MAT00013,P002,SL01,2023,08,100.0,0,0,0,100.0
100,MAT00013,P002,SL01,2023,09,55.0,0,0,0,55.0
100,MAT00013,P002,SL01,2023,10,0,0,0,0,0
100,MAT00013,P002,SL01,2023,11,0,0,0,0,0
100,MAT00013,P002,SL01,2023,12,0,0,0,0,0
100,MAT00013,P002,SL01,2024,01,0,0,0,0,0
100,MAT00013,P002,SL01,2024,02,27.0,0,0,0,27.0
100,MAT00013,P002,SL01,2024,03,96.0,0,0,0,96.0
100,MAT00013,P002,SL01,2024,04,199.0,0,0,0,199.0
100,MAT00013,P002,SL01,2024,05,227.0,0,0,0,227.0
100,MAT00013,P002,SL01,2024,06,197.0,0,0,0,197.0
100,MAT00013,P002,SL01,2024,07,59.0,0,0,0,59.0
100,MAT00013,P002,SL01,2024,08,0,0,0,0,0
100,MAT00013,P002,SL01,2024,09,0,0,0,0,0
100,MAT00013,P002,SL01,2024,10,0,0,0,0,0
100,MAT00013,P002,SL01,2024,11,0,0,0,0,0
100,MAT00013,P002,SL01,2024,12,0,0,0,0,0
100,MAT00013,P003,SL02,2023,01,478.0,0,0,0,478.0
100,MAT00013,P003,SL02,2023,02,502.0,0,0,0,502.0
100,MAT00013,P003,SL02,2023,03,569.0,0,0,0,569.0
100,MAT00013,P003,SL02,2023,04,605.0,0,0,0,605.0
100,MAT00013,P003,SL02,2023,05,643.0,0,0,0,643.0
100,MAT00013,P003,SL02,2023,06,595.0,0,0,0,595.0
100,MAT00013,P003,SL02,2023,07,641.0,0,0,0,641.0
100,MAT00013,P003,SL02,2023,08,603.0,0,0,0,603.0
100,MAT00013,P003,SL02,2023,09,539.0,0,0,0,539.0
100,MAT00013,P003,SL02,2023,10,617.0,0,0,0,617.0
100,MAT00013,P003,SL02,2023,11,644.0,0,0,0,644.0
100,MAT00013,P003,SL02,2023,12,754.0,0,0,0,754.0
100,MAT00013,P003,SL02,2024,01,742.0,0,0,0,742.0
100,MAT00013,P003,SL02,2024,02,797.0,0,0,0,797.0
100,MAT00013,P003,SL02,2024,03,784.0,0,0,0,784.0
100,MAT00013,P003,SL02,2024,04,832.0,0,0,0,832.0
100,MAT00013,P003,SL02,2024,05,804.0,0,0,0,804.0
100,MAT00013,P003,SL02,2024,06,742.0,0,0,0,742.0
100,MAT00013,P003,SL02,2024,07,727.0,0,0,0,727.0
100,MAT00013,P003,SL02,2024,08,740.0,0,0,0,740.0
100,MAT00013,P003,SL02,2024,09,836.0,0,0,0,836.0
100,MAT00013,P003,SL02,2024,10,900.0,0,0,0,900.0
100,MAT00013,P003,SL02,2024,11,824.0,0,0,0,824.0
100,MAT00013,P003,SL02,2024,12,750.0,0,0,0,750.0
100,MAT00014,P001,SL02,2023,01,409.0,0,0,0,409.0
100,MAT00014,P001,SL02,2023,02,508.0,0,0,0,508.0
100,MAT00014,P001,SL02,2023,03,558.0,0,0,0,558.0
100,MAT00014,P001,SL02,2023,04,580.0,0,0,0,580.0
100,MAT00014,P001,SL02,2023,05,659.0,0,0,0,659.0
100,MAT00014,P001,SL02,2023,06,628.0,0,0,0,628.0
100,MAT00014,P001,SL02,2023,07,700.0,0,0,0,700.0
100,MAT00014,P001,SL02,2023,08,631.0,0,0,0,631.0
100,MAT00014,P001,SL02,2023,09,712.0,0,0,0,712.0
100,MAT00014,P001,SL02,2023,10,634.0,0,0,0,634.0
100,MAT00014,P001,SL02,2023,11,678.0,0,0,0,678.0
100,MAT00014,P001,SL02,2023,12,600.0,0,0,0,600.0
100,MAT00014,P001,SL02,2024,01,648.0,0,0,0,648.0
100,MAT00014,P001,SL02,2024,02,640.0,0,0,0,640.0
100,MAT00014,P001,SL02,2024,03,651.0,0,0,0,651.0
100,MAT00014,P001,SL02,2024,04,584.0,0,0,0,584.0
100,MAT00014,P001,SL02,2024,05,621.0,0,0,0,621.0
100,MAT00014,P001,SL02,2024,06,574.0,0,0,0,574.0
100,MAT00014,P001,SL02,2024,07,605.0,0,0,0,605.0
100,MAT00014,P001,SL02,2024,08,643.0,0,0,0,643.0
100,MAT00014,P001,SL02,2024,09,750.0,0,0,0,750.0
100,MAT00014,P001,SL02,2024,10,718.0,0,0,0,718.0
100,MAT00014,P001,SL02,2024,11,747.0,0,0,0,747.0
100,MAT00014,P001,SL02,2024,12,728.0,0,0,0,728.0
100,MAT00014,P002,SL03,2023,01,491.0,0,0,0,491.0
100,MAT00014,P002,SL03,2023,02,559.0,0,0,0,559.0
100,MAT00014,P002,SL03,2023,03,662.0,0,0,0,662.0
100,MAT00014,P002,SL03,2023,04,686.0,0,0,0,686.0
100,MAT00014,P002,SL03,2023,05,767.0,0,0,0,767.0
100,MAT00014,P002,SL03,2023,06,866.0,0,0,0,866.0
100,MAT00014,P002,SL03,2023,07,875.0,0,0,0,875.0
100,MAT00014,P002,SL03,2023,08,901.0,0,0,0,901.0
100,MAT00014,P002,SL03,2023,09,1015.0,0,0,0,1015.0
100,MAT00014,P002,SL03,2023,10,1110.0,0,0,0,1110.0
100,MAT00014,P002,SL03,2023,11,1116.0,0,0,0,1116.0
100,MAT00014,P002,SL03,2023,12,1111.0,0,0,0,1111.0
100,MAT00014,P002,SL03,2024,01,1230.0,0,0,0,1230.0
100,MAT00014,P002,SL03,2024,02,1217.0,0,0,0,1217.0
100,MAT00014,P002,SL03,2024,03,1210.0,0,0,0,1210.0
100,MAT00014,P002,SL03,2024,04,1272.0,0,0,0,1272.0
100,MAT00014,P002,SL03,2024,05,1334.0,0,0,0,1334.0
100,MAT00014,P002,SL03,2024,06,1313.0,0,0,0,1313.0
100,MAT00014,P002,SL03,2024,07,1381.0,0,0,0,1381.0
100,MAT00014,P002,SL03,2024,08,1410.0,0,0,0,1410.0
100,MAT00014,P002,SL03,2024,09,1480.0,0,0,0,1480.0
100,MAT00014,P002,SL03,2024,10,1504.0,0,0,0,1504.0
100,MAT00014,P002,SL03,2024,11,1498.0,0,0,0,1498.0
100,MAT00014,P002,SL03,2024,12,1435.0,0,0,0,1435.0
100,MAT00014,P003,SL01,2023,01,0,0,0,0,0
100,MAT00014,P003,SL01,2023,02,0,0,0,0,0
100,MAT00014,P003,SL01,2023,03,102.0,0,0,0,102.0
100,MAT00014,P003,SL01,2023,04,205.0,0,0,0,205.0
100,MAT00014,P003,SL01,2023,05,284.0,0,0,0,284.0
100,MAT00014,P003,SL01,2023,06,289.0,0,0,0,289.0
100,MAT00014,P003,SL01,2023,07,272.0,0,0,0,272.0
100,MAT00014,P003,SL01,2023,08,247.0,0,0,0,247.0
100,MAT00014,P003,SL01,2023,09,193.0,0,0,0,193.0
100,MAT00014,P003,SL01,2023,10,162.0,0,0,0,162.0
100,MAT00014,P003,SL01,2023,11,176.0,0,0,0,176.0
100,MAT00014,P003,SL01,2023,12,100.0,0,0,0,100.0
100,MAT00014,P003,SL01,2024,01,178.0,0,0,0,178.0
100,MAT00014,P003,SL01,2024,02,197.0,0,0,0,197.0
100,MAT00014,P003,SL01,2024,03,200.0,0,0,0,200.0
100,MAT00014,P003,SL01,2024,04,210.0,0,0,0,210.0
100,MAT00014,P003,SL01,2024,05,148.0,0,0,0,148.0
100,MAT00014,P003,SL01,2024,06,121.0,0,0,0,121.0
100,MAT00014,P003,SL01,2024,07,0,0,0,0,0
100,MAT00014,P003,SL01,2024,08,0,0,0,0,0
100,MAT00014,P003,SL01,2024,09,0,0,0,0,0
100,MAT00014,P003,SL01,2024,10,0,0,0,0,0
100,MAT00014,P003,SL01,2024,11,0,0,0,0,0
100,MAT00014,P003,SL01,2024,12,0,0,0,0,0
100,MAT00015,P001,SL01,2023,01,379.0,0,0,0,379.0
100,MAT00015,P001,SL01,2023,02,329.0,0,0,0,329.0
100,MAT00015,P001,SL01,2023,03,365.0,0,0,0,365.0
100,MAT00015,P001,SL01,2023,04,457.0,0,0,0,457.0
100,MAT00015,P001,SL01,2023,05,406.0,0,0,0,406.0
100,MAT00015,P001,SL01,2023,06,512.0,0,0,0,512.0
100,MAT00015,P001,SL01,2023,07,559.0,0,0,0,559.0
100,MAT00015,P001,SL01,2023,08,531.0,0,0,0,531.0
100,MAT00015,P001,SL01,2023,09,542.0,0,0,0,542.0
100,MAT00015,P001,SL01,2023,10,603.0,0,0,0,603.0
100,MAT00015,P001,SL01,2023,11,564.0,0,0,0,564.0
100,MAT00015,P001,SL01,2023,12,591.0,0,0,0,591.0
100,MAT00015,P001,SL01,2024,01,541.0,0,0,0,541.0
100,MAT00015,P001,SL01,2024,02,520.0,0,0,0,520.0
100,MAT00015,P001,SL01,2024,03,496.0,0,0,0,496.0
100,MAT00015,P001,SL01,2024,04,465.0,0,0,0,465.0
100,MAT00015,P001,SL01,2024,05,555.0,0,0,0,555.0
100,MAT00015,P001,SL01,2024,06,554.0,0,0,0,554.0
100,MAT00015,P001,SL01,2024,07,483.0,0,0,0,483.0
100,MAT00015,P001,SL01,2024,08,482.0,0,0,0,482.0
100,MAT00015,P001,SL01,2024,09,597.0,0,0,0,597.0
100,MAT00015,P001,SL01,2024,10,599.0,0,0,0,599.0
100,MAT00015,P001,SL01,2024,11,573.0,0,0,0,573.0
100,MAT00015,P001,SL01,2024,12,569.0,0,0,0,569.0
100,MAT00015,P002,SL03,2023,01,343.0,0,0,0,343.0
100,MAT00015,P002,SL03,2023,02,386.0,0,0,0,386.0
100,MAT00015,P002,SL03,2023,03,368.0,0,0,0,368.0
100,MAT00015,P002,SL03,2023,04,328.0,0,0,0,328.0
100,MAT00015,P002,SL03,2023,05,419.0,0,0,0,419.0
100,MAT00015,P002,SL03,2023,06,428.0,0,0,0,428.0
100,MAT00015,P002,SL03,2023,07,373.0,0,0,0,373.0
100,MAT00015,P002,SL03,2023,08,430.0,0,0,0,430.0
100,MAT00015,P002,SL03,2023,09,470.0,0,0,0,470.0
100,MAT00015,P002,SL03,2023,10,522.0,0,0,0,522.0
100,MAT00015,P002,SL03,2023,11,514.0,0,0,0,514.0
100,MAT00015,P002,SL03,2023,12,581.0,0,0,0,581.0
100,MAT00015,P002,SL03,2024,01,659.0,0,0,0,659.0
100,MAT00015,P002,SL03,2024,02,724.0,0,0,0,724.0
100,MAT00015,P002,SL03,2024,03,678.0,0,0,0,678.0
100,MAT00015,P002,SL03,2024,04,636.0,0,0,0,636.0
100,MAT00015,P002,SL03,2024,05,665.0,0,0,0,665.0
100,MAT00015,P002,SL03,2024,06,708.0,0,0,0,708.0
100,MAT00015,P002,SL03,2024,07,825.0,0,0,0,825.0
100,MAT00015,P002,SL03,2024,08,901.0,0,0,0,901.0
100,MAT00015,P002,SL03,2024,09,960.0,0,0,0,960.0
100,MAT00015,P002,SL03,2024,10,959.0,0,0,0,959.0
100,MAT00015,P002,SL03,2024,11,1039.0,0,0,0,1039.0
100,MAT00015,P002,SL03,2024,12,1091.0,0,0,0,1091.0
100,MAT00015,P003,SL01,2023,01,384.0,0,0,0,384.0
100,MAT00015,P003,SL01,2023,02,375.0,0,0,0,375.0
100,MAT00015,P003,SL01,2023,03,390.0,0,0,0,390.0
100,MAT00015,P003,SL01,2023,04,415.0,0,0,0,415.0
100,MAT00015,P003,SL01,2023,05,430.0,0,0,0,430.0
100,MAT00015,P003,SL01,2023,06,402.0,0,0,0,402.0
100,MAT00015,P003,SL01,2023,07,385.0,0,0,0,385.0
100,MAT00015,P003,SL01,2023,08,315.0,0,0,0,315.0
100,MAT00015,P003,SL01,2023,09,297.0,0,0,0,297.0
100,MAT00015,P003,SL01,2023,10,275.0,0,0,0,275.0
100,MAT00015,P003,SL01,2023,11,236.0,0,0,0,236.0
100,MAT00015,P003,SL01,2023,12,354.0,0,0,0,354.0
100,MAT00015,P003,SL01,2024,01,441.0,0,0,0,441.0
100,MAT00015,P003,SL01,2024,02,440.0,0,0,0,440.0
100,MAT00015,P003,SL01,2024,03,478.0,0,0,0,478.0
100,MAT00015,P003,SL01,2024,04,526.0,0,0,0,526.0
100,MAT00015,P003,SL01,2024,05,595.0,0,0,0,595.0
100,MAT00015,P003,SL01,2024,06,555.0,0,0,0,555.0
100,MAT00015,P003,SL01,2024,07,619.0,0,0,0,619.0
100,MAT00015,P003,SL01,2024,08,600.0,0,0,0,600.0
100,MAT00015,P003,SL01,2024,09,658.0,0,0,0,658.0
100,MAT00015,P003,SL01,2024,10,747.0,0,0,0,747.0
100,MAT00015,P003,SL01,2024,11,703.0,0,0,0,703.0
100,MAT00015,P003,SL01,2024,12,804.0,0,0,0,804.0
100,MAT00016,P001,SL01,2023,01,392.0,0,0,0,392.0
100,MAT00016,P001,SL01,2023,02,370.0,0,0,0,370.0
100,MAT00016,P001,SL01,2023,03,468.0,0,0,0,468.0
100,MAT00016,P001,SL01,2023,04,415.0,0,0,0,415.0
100,MAT00016,P001,SL01,2023,05,361.0,0,0,0,361.0
100,MAT00016,P001,SL01,2023,06,363.0,0,0,0,363.0
100,MAT00016,P001,SL01,2023,07,413.0,0,0,0,413.0
100,MAT00016,P001,SL01,2023,08,390.0,0,0,0,390.0
100,MAT00016,P001,SL01,2023,09,371.0,0,0,0,371.0
100,MAT00016,P001,SL01,2023,10,402.0,0,0,0,402.0
100,MAT00016,P001,SL01,2023,11,411.0,0,0,0,411.0
100,MAT00016,P001,SL01,2023,12,493.0,0,0,0,493.0
100,MAT00016,P001,SL01,2024,01,467.0,0,0,0,467.0
100,MAT00016,P001,SL01,2024,02,509.0,0,0,0,509.0
100,MAT00016,P001,SL01,2024,03,557.0,0,0,0,557.0
100,MAT00016,P001,SL01,2024,04,655.0,0,0,0,655.0
100,MAT00016,P001,SL01,2024,05,637.0,0,0,0,637.0
100,MAT00016,P001,SL01,2024,06,720.0,0,0,0,720.0
100,MAT00016,P001,SL01,2024,07,795.0,0,0,0,795.0
100,MAT00016,P001,SL01,2024,08,902.0,0,0,0,902.0
100,MAT00016,P001,SL01,2024,09,988.0,0,0,0,988.0
100,MAT00016,P001,SL01,2024,10,1065.0,0,0,0,1065.0
100,MAT00016,P001,SL01,2024,11,1168.0,0,0,0,1168.0
100,MAT00016,P001,SL01,2024,12,1201.0,0,0,0,1201.0
100,MAT00016,P002,SL01,2023,01,326.0,0,0,0,326.0
100,MAT00016,P002,SL01,2023,02,441.0,0,0,0,441.0
100,MAT00016,P002,SL01,2023,03,489.0,0,0,0,489.0
100,MAT00016,P002,SL01,2023,04,535.0,0,0,0,535.0
100,MAT00016,P002,SL01,2023,05,556.0,0,0,0,556.0
100,MAT00016,P002,SL01,2023,06,661.0,0,0,0,661.0
100,MAT00016,P002,SL01,2023,07,588.0,0,0,0,588.0
100,MAT00016,P002,SL01,2023,08,545.0,0,0,0,545.0
100,MAT00016,P002,SL01,2023,09,568.0,0,0,0,568.0
100,MAT00016,P002,SL01,2023,10,505.0,0,0,0,505.0
100,MAT00016,P002,SL01,2023,11,618.0,0,0,0,618.0
100,MAT00016,P002,SL01,2023,12,675.0,0,0,0,675.0
100,MAT00016,P002,SL01,2024,01,770.0,0,0,0,770.0
100,MAT00016,P002,SL01,2024,02,889.0,0,0,0,889.0
100,MAT00016,P002,SL01,2024,03,914.0,0,0,0,914.0
100,MAT00016,P002,SL01,2024,04,926.0,0,0,0,926.0
100,MAT00016,P002,SL01,2024,05,946.0,0,0,0,946.0
100,MAT00016,P002,SL01,2024,06,931.0,0,0,0,931.0
100,MAT00016,P002,SL01,2024,07,894.0,0,0,0,894.0
100,MAT00016,P002,SL01,2024,08,842.0,0,0,0,842.0
100,MAT00016,P002,SL01,2024,09,863.0,0,0,0,863.0
100,MAT00016,P002,SL01,2024,10,938.0,0,0,0,938.0
100,MAT00016,P002,SL01,2024,11,961.0,0,0,0,961.0
100,MAT00016,P002,SL01,2024,12,1013.0,0,0,0,1013.0
100,MAT00016,P003,SL02,2023,01,118.0,0,0,0,118.0
100,MAT00016,P003,SL02,2023,02,69.0,0,0,0,69.0
100,MAT00016,P003,SL02,2023,03,114.0,0,0,0,114.0
100,MAT00016,P003,SL02,2023,04,195.0,0,0,0,195.0
100,MAT00016,P003,SL02,2023,05,298.0,0,0,0,298.0
100,MAT00016,P003,SL02,2023,06,346.0,0,0,0,346.0
100,MAT00016,P003,SL02,2023,07,443.0,0,0,0,443.0
100,MAT00016,P003,SL02,2023,08,446.0,0,0,0,446.0
100,MAT00016,P003,SL02,2023,09,499.0,0,0,0,499.0
100,MAT00016,P003,SL02,2023,10,588.0,0,0,0,588.0
100,MAT00016,P003,SL02,2023,11,707.0,0,0,0,707.0
100,MAT00016,P003,SL02,2023,12,644.0,0,0,0,644.0
100,MAT00016,P003,SL02,2024,01,700.0,0,0,0,700.0
100,MAT00016,P003,SL02,2024,02,666.0,0,0,0,666.0
100,MAT00016,P003,SL02,2024,03,714.0,0,0,0,714.0
100,MAT00016,P003,SL02,2024,04,780.0,0,0,0,780.0
100,MAT00016,P003,SL02,2024,05,716.0,0,0,0,716.0
100,MAT00016,P003,SL02,2024,06,788.0,0,0,0,788.0
100,MAT00016,P003,SL02,2024,07,835.0,0,0,0,835.0
100,MAT00016,P003,SL02,2024,08,858.0,0,0,0,858.0
100,MAT00016,P003,SL02,2024,09,787.0,0,0,0,787.0
100,MAT00016,P003,SL02,2024,10,719.0,0,0,0,719.0
100,MAT00016,P003,SL02,2024,11,726.0,0,0,0,726.0
100,MAT00016,P003,SL02,2024,12,690.0,0,0,0,690.0
100,MAT00017,P001,SL03,2023,01,180.0,0,0,0,180.0
100,MAT00017,P001,SL03,2023,02,141.0,0,0,0,141.0
100,MAT00017,P001,SL03,2023,03,69.0,0,0,0,69.0
100,MAT00017,P001,SL03,2023,04,141.0,0,0,0,141.0
100,MAT00017,P001,SL03,2023,05,87.0,0,0,0,87.0
100,MAT00017,P001,SL03,2023,06,133.0,0,0,0,133.0
100,MAT00017,P001,SL03,2023,07,212.0,0,0,0,212.0
100,MAT00017,P001,SL03,2023,08,257.0,0,0,0,257.0
100,MAT00017,P001,SL03,2023,09,364.0,0,0,0,364.0
100,MAT00017,P001,SL03,2023,10,454.0,0,0,0,454.0
100,MAT00017,P001,SL03,2023,11,506.0,0,0,0,506.0
100,MAT00017,P001,SL03,2023,12,576.0,0,0,0,576.0
100,MAT00017,P001,SL03,2024,01,669.0,0,0,0,669.0
100,MAT00017,P001,SL03,2024,02,650.0,0,0,0,650.0
100,MAT00017,P001,SL03,2024,03,721.0,0,0,0,721.0
100,MAT00017,P001,SL03,2024,04,672.0,0,0,0,672.0
100,MAT00017,P001,SL03,2024,05,710.0,0,0,0,710.0
100,MAT00017,P001,SL03,2024,06,666.0,0,0,0,666.0
100,MAT00017,P001,SL03,2024,07,629.0,0,0,0,629.0
100,MAT00017,P001,SL03,2024,08,636.0,0,0,0,636.0
100,MAT00017,P001,SL03,2024,09,637.0,0,0,0,637.0
100,MAT00017,P001,SL03,2024,10,592.0,0,0,0,592.0
100,MAT00017,P001,SL03,2024,11,660.0,0,0,0,660.0
100,MAT00017,P001,SL03,2024,12,699.0,0,0,0,699.0
100,MAT00017,P002,SL01,2023,01,298.0,0,0,0,298.0
100,MAT00017,P002,SL01,2023,02,324.0,0,0,0,324.0
100,MAT00017,P002,SL01,2023,03,285.0,0,0,0,285.0
100,MAT00017,P002,SL01,2023,04,238.0,0,0,0,238.0
100,MAT00017,P002,SL01,2023,05,325.0,0,0,0,325.0
100,MAT00017,P002,SL01,2023,06,319.0,0,0,0,319.0
100,MAT00017,P002,SL01,2023,07,241.0,0,0,0,241.0
100,MAT00017,P002,SL01,2023,08,307.0,0,0,0,307.0
100,MAT00017,P002,SL01,2023,09,412.0,0,0,0,412.0
100,MAT00017,P002,SL01,2023,10,485.0,0,0,0,485.0
100,MAT00017,P002,SL01,2023,11,589.0,0,0,0,589.0
100,MAT00017,P002,SL01,2023,12,530.0,0,0,0,530.0
100,MAT00017,P002,SL01,2024,01,557.0,0,0,0,557.0
100,MAT00017,P002,SL01,2024,02,506.0,0,0,0,506.0
100,MAT00017,P002,SL01,2024,03,459.0,0,0,0,459.0
100,MAT00017,P002,SL01,2024,04,546.0,0,0,0,546.0
100,MAT00017,P002,SL01,2024,05,510.0,0,0,0,510.0
100,MAT00017,P002,SL01,2024,06,520.0,0,0,0,520.0
100,MAT00017,P002,SL01,2024,07,597.0,0,0,0,597.0
100,MAT00017,P002,SL01,2024,08,658.0,0,0,0,658.0
100,MAT00017,P002,SL01,2024,09,756.0,0,0,0,756.0
100,MAT00017,P002,SL01,2024,10,753.0,0,0,0,753.0
100,MAT00017,P002,SL01,2024,11,865.0,0,0,0,865.0
100,MAT00017,P002,SL01,2024,12,959.0,0,0,0,959.0
100,MAT00017,P003,SL03,2023,01,295.0,0,0,0,295.0
100,MAT00017,P003,SL03,2023,02,223.0,0,0,0,223.0
100,MAT00017,P003,SL03,2023,03,173.0,0,0,0,173.0
100,MAT00017,P003,SL03,2023,04,290.0,0,0,0,290.0
100,MAT00017,P003,SL03,2023,05,363.0,0,0,0,363.0
100,MAT00017,P003,SL03,2023,06,355.0,0,0,0,355.0
100,MAT00017,P003,SL03,2023,07,406.0,0,0,0,406.0
100,MAT00017,P003,SL03,2023,08,359.0,0,0,0,359.0
100,MAT00017,P003,SL03,2023,09,415.0,0,0,0,415.0
100,MAT00017,P003,SL03,2023,10,426.0,0,0,0,426.0
100,MAT00017,P003,SL03,2023,11,369.0,0,0,0,369.0
100,MAT00017,P003,SL03,2023,12,428.0,0,0,0,428.0
100,MAT00017,P003,SL03,2024,01,352.0,0,0,0,352.0
100,MAT00017,P003,SL03,2024,02,413.0,0,0,0,413.0
100,MAT00017,P003,SL03,2024,03,512.0,0,0,0,512.0
100,MAT00017,P003,SL03,2024,04,543.0,0,0,0,543.0
100,MAT00017,P003,SL03,2024,05,623.0,0,0,0,623.0
100,MAT00017,P003,SL03,2024,06,570.0,0,0,0,570.0
100,MAT00017,P003,SL03,2024,07,562.0,0,0,0,562.0
100,MAT00017,P003,SL03,2024,08,486.0,0,0,0,486.0
100,MAT00017,P003,SL03,2024,09,499.0,0,0,0,499.0
100,MAT00017,P003,SL03,2024,10,502.0,0,0,0,502.0
100,MAT00017,P003,SL03,2024,11,599.0,0,0,0,599.0
100,MAT00017,P003,SL03,2024,12,633.0,0,0,0,633.0
100,MAT00018,P001,SL01,2023,01,279.0,0,0,0,279.0
